idFrame,Frame,Frame Description,Rank,Cenário Sugerido,Cenário Descrição,Score de Similaridade,Justificativa
465,Terminar_competição,"Uma #Competição chega ao fim, com um #Competidor empatando, ganhando ou perdendo contra um #Oponente (ou oponentes) de acordo com a #Pontuação. (Na situação simétrica de um empate, o #Competidor e o #Oponente podem ser mencionados em conjunto como #Competidores.) Segundo a #Pontuação que o #Competidor e o #Oponente conseguiram, eles podem receber uma #Classificação ou um #Prêmio. A #Margem também pode ser mencionada.",3,Cenário_de_competição,"Neste cenário, eventos, processos ou atividades no domínio de Vida Humana e Sociedade são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.503,"Frame 'Terminar_competição' apresenta maior similaridade semântica com o cenário 'Cenário_de_competição', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Vida Humana e Sociedade são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
466,Causar_fazer_barulho,Um #Agente manipula um #Criador_de_som ou uma #Causa faz com que o #Criador_de_som emita um som.,1,Cenário_de_resposta,Um #Gatilho provoca uma #Resposta de alguma #Entidade_responsiva ou um #Agente.,0.767,"Frame 'Causar_fazer_barulho' apresenta maior similaridade semântica com o cenário 'Cenário_de_resposta', cuja descrição é: Um #Gatilho provoca uma #Resposta de alguma #Entidade_responsiva ou um #Agente."
466,Causar_fazer_barulho,Um #Agente manipula um #Criador_de_som ou uma #Causa faz com que o #Criador_de_som emita um som.,2,Cenário_de_criação_de_nó,Um #Agente manipula um objeto longo e fino (a #Corda) e cria um #Nó.,0.7514,"Frame 'Causar_fazer_barulho' apresenta maior similaridade semântica com o cenário 'Cenário_de_criação_de_nó', cuja descrição é: Um #Agente manipula um objeto longo e fino (a #Corda) e cria um #Nó."
466,Causar_fazer_barulho,Um #Agente manipula um #Criador_de_som ou uma #Causa faz com que o #Criador_de_som emita um som.,3,Cenário_tentar_e_resolver,Um #Agente tem uma #Meta em mente e usa algum #Meio que ele acreditam que trará a #Meta. O #Agente é bem-sucedido ou falha na medida em que o resultado da ação do #Meio corresponde à #Meta.,0.7129,"Frame 'Causar_fazer_barulho' apresenta maior similaridade semântica com o cenário 'Cenário_tentar_e_resolver', cuja descrição é: Um #Agente tem uma #Meta em mente e usa algum #Meio que ele acreditam que trará a #Meta. O #Agente é bem-sucedido ou falha na medida em que o resultado da ação do #Meio corresponde à #Meta."
467,Medida_por_ação,"Este frame envolve palavras que fornecem uma medida para alguma #Entidade (em massa) não limitada, referindo-se a um #Evento que uma quantidade prototípica (ou duração) da #Entidade estereotipicamente participa. A #Entidade não é necessariamente uma entidade física, mas pode em vez disso, ser um tipo de evento não-limitado (como um ruído ou uma atividade).",1,Cenário_de_sujeição,"Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele.",0.6998,"Frame 'Medida_por_ação' apresenta maior similaridade semântica com o cenário 'Cenário_de_sujeição', cuja descrição é: Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele."
467,Medida_por_ação,"Este frame envolve palavras que fornecem uma medida para alguma #Entidade (em massa) não limitada, referindo-se a um #Evento que uma quantidade prototípica (ou duração) da #Entidade estereotipicamente participa. A #Entidade não é necessariamente uma entidade física, mas pode em vez disso, ser um tipo de evento não-limitado (como um ruído ou uma atividade).",2,Cenário_ação_de_tentativa,"Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectivizados para mais informações.",0.6986,"Frame 'Medida_por_ação' apresenta maior similaridade semântica com o cenário 'Cenário_ação_de_tentativa', cuja descrição é: Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectivizados para mais informações."
467,Medida_por_ação,"Este frame envolve palavras que fornecem uma medida para alguma #Entidade (em massa) não limitada, referindo-se a um #Evento que uma quantidade prototípica (ou duração) da #Entidade estereotipicamente participa. A #Entidade não é necessariamente uma entidade física, mas pode em vez disso, ser um tipo de evento não-limitado (como um ruído ou uma atividade).",3,Cenário_de_situação_dinâmica,"Este frame denota #Eventos simples em que uma #Entidade está em uma situação dinâmica, geralmente pontual ou continuamente mudando para estar de acordo com a situação codificada no final do evento. Esse frame também cobre situações em que não há diferença significativa entre os estados anterior e posterior, mas a situação dinâmica que ocorre entre eles é notavelmente limitada temporalmente.",0.6967,"Frame 'Medida_por_ação' apresenta maior similaridade semântica com o cenário 'Cenário_de_situação_dinâmica', cuja descrição é: Este frame denota #Eventos simples em que uma #Entidade está em uma situação dinâmica, geralmente pontual ou continuamente mudando para estar de acordo com a situação codificada no final do evento. Esse frame também cobre situações em que não há diferença significativa entre os estados anterior e posterior, mas a situação dinâmica que ocorre entre eles é notavelmente limitada temporalmente."
468,Atrito,"Um #Tema se move sobre ou contra a superfície de um #Objeto_estático. (Alternativamente, #Temas se movem um contra o outro simultaneamente). O #Tema exerce pressão na superfície e experimenta resistência ao seu movimento.",1,Cenário_de_colocação,"Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança.",0.6431,"Frame 'Atrito' apresenta maior similaridade semântica com o cenário 'Cenário_de_colocação', cuja descrição é: Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança."
468,Atrito,"Um #Tema se move sobre ou contra a superfície de um #Objeto_estático. (Alternativamente, #Temas se movem um contra o outro simultaneamente). O #Tema exerce pressão na superfície e experimenta resistência ao seu movimento.",2,Cenário_de_remoção,A cena abstrata em que um #Agente afeta uma #Fonte e um #Tema para que o #Tema acabe não co-localizado com a #Fonte.,0.6241,"Frame 'Atrito' apresenta maior similaridade semântica com o cenário 'Cenário_de_remoção', cuja descrição é: A cena abstrata em que um #Agente afeta uma #Fonte e um #Tema para que o #Tema acabe não co-localizado com a #Fonte."
468,Atrito,"Um #Tema se move sobre ou contra a superfície de um #Objeto_estático. (Alternativamente, #Temas se movem um contra o outro simultaneamente). O #Tema exerce pressão na superfície e experimenta resistência ao seu movimento.",3,Cenário_de_restrição_de_movimento,"Esse cenário refere-se a um #Agente que restringe o movimento de um #Tema contra o desejo, o plano ou a tendência de ser livre. Após um período de tempo, o #Agente pode optar por liberar o #Tema, ou o #Tema pode escapar ou ser libertado por uma causa interveniente.",0.6151,"Frame 'Atrito' apresenta maior similaridade semântica com o cenário 'Cenário_de_restrição_de_movimento', cuja descrição é: Esse cenário refere-se a um #Agente que restringe o movimento de um #Tema contra o desejo, o plano ou a tendência de ser livre. Após um período de tempo, o #Agente pode optar por liberar o #Tema, ou o #Tema pode escapar ou ser libertado por uma causa interveniente."
469,Absorção_de_calor,"Uma #Entidade (geralmente comida) é exposta a uma #Fonte_de_calor na qual a #Temperatura pode também ser especificada. Geralmente, a #Entidade sofre algum tipo de mudança como resultado desse processo.",1,Cenário_de_duração,"Um #Evento ou um #Período tem uma #Duração particular. A #Duração pode ser caracterizada de alguns modos diferentes:  Como uma medida direta de #Duração, um #Grau de desvio de uma #Duração esperada, ou #Contagem de #Unidades de uma duração padrão conhecida.",0.5305,"Frame 'Absorção_de_calor' apresenta maior similaridade semântica com o cenário 'Cenário_de_duração', cuja descrição é: Um #Evento ou um #Período tem uma #Duração particular. A #Duração pode ser caracterizada de alguns modos diferentes:  Como uma medida direta de #Duração, um #Grau de desvio de uma #Duração esperada, ou #Contagem de #Unidades de uma duração padrão conhecida."
469,Absorção_de_calor,"Uma #Entidade (geralmente comida) é exposta a uma #Fonte_de_calor na qual a #Temperatura pode também ser especificada. Geralmente, a #Entidade sofre algum tipo de mudança como resultado desse processo.",2,Cenário_de_transformação_de_energia,"Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.4913,"Frame 'Absorção_de_calor' apresenta maior similaridade semântica com o cenário 'Cenário_de_transformação_de_energia', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
469,Absorção_de_calor,"Uma #Entidade (geralmente comida) é exposta a uma #Fonte_de_calor na qual a #Temperatura pode também ser especificada. Geralmente, a #Entidade sofre algum tipo de mudança como resultado desse processo.",3,Cenário_de_fragmentação,"Um #Todo se fragmenta ou quebra em #Partes, ou alternativamente uma parte, a #Parte_1, se solta do resto do item, chamado #Parte_2.",0.4776,"Frame 'Absorção_de_calor' apresenta maior similaridade semântica com o cenário 'Cenário_de_fragmentação', cuja descrição é: Um #Todo se fragmenta ou quebra em #Partes, ou alternativamente uma parte, a #Parte_1, se solta do resto do item, chamado #Parte_2."
470,Sons,"Este frame está preocupado com as percepções que vibrações que viajam através do ar ou outro meio produzem nos órgãos de audição. Os sons são um subtipo de sensação. Ao falar sobre sons, os palestrantes geralmente fornecem informações sobre como o som foi produzido. Um #Evento_barulhento pode ser mencionado, o que dá origem ao som. Alternativamente, o som pode ser atribuído a uma #Fonte_de_som, que é interpretado como uma fonte pontual que emite o som. Uma outra especificação possível do que dá origem ao som é que os falantes falem que duas entidades físicas entram em contato por movimento, resultando em atrito ou impacto. Embora esse frame seja definido em termos de um fenômeno da realidade objetiva, muitas instâncias das ULs nesse frame são referências metonímicas a fenômenos puramente psicológicos devido a uma forte relação metafórica entre a realidade externa e a interna. Além disso, muitas das ULs nesse frame exigem a análise de um som por um observador, em vez de serem puramente descritivas.",1,Cenário_de_sujeição,"Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele.",0.4495,"Frame 'Sons' apresenta maior similaridade semântica com o cenário 'Cenário_de_sujeição', cuja descrição é: Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele."
