idFrame,name,description
332,Compatibilidade,"O #Item_1 e o #Item_2 são compatíveis entre si se puderem existir ou funcionar juntos em algum contexto sem problemas, conflitos ou outras situações indesejáveis. O conjunto de #Item_1 e #Item_2 pode ser expresso em conjunto como #Itens. O #Grau ao qual os itens são compatíveis também pode ser indicado, como pode ser um #Parâmetro em cujas linhas os #Itens são compatíveis."
333,Emanar,"Neste frame, uma #Emissão emana de uma #Fonte ao longo de uma #Trajetória ou para um #Alvo."
334,Movimento_direcional,"Nesse frame, um #Tema se move em uma determinada #Direção que é frequentemente determinada pela gravidade ou outras forças físicas naturais. O #Tema não é necessariamente um auto-movedor."
335,Decidir,"Um #Pensador toma uma #Decisão, que pode ser sobre uma entidade ou um curso de ação."
336,Foco_de_estímulo,"Nesse frame, um #Estímulo traz uma emoção ou experiência particular no #Experienciador ou, de maneira notável, falha em trazer uma experiência em particular. Algumas palavras indicam que o #Estímulo é caracterizado pela experiência que é provável que evoque em um #Experienciador e, para isso, o #Experienciador pode raramente estar presente. Também pode haver um #Grau para o qual o #Estímulo afeta o #Experienciador e #Circunstâncias sob as quais a experiência ocorre. Também pode haver um #Conjunto_de_comparação ao qual o #Estímulo é comparado e um #Parâmetro que indica a área em que o #Estímulo tem seu efeito."
337,Negócios,"Um #Proprietário tem ou toca um #Negócio, o qual fornece um #Produto (que pode ser uma mercadoria ou um serviço)."
338,Desejar,"Um #Experienciador deseja que um #Evento ocorra. Em alguns casos, o #Experienciador é um participante ativo no #Evento e, em tais casos, o #Evento por si só geralmente não é mencionado, mas, sim, algum #Participante_focal, o qual está subordinadamente envolvido no #Evento. Geralmente, o uso de uma palavra neste frame implica que o #Evento específico não tenha acontecido ainda, mas que o #Experienciador acredite que ele poderá acontecer. Algumas vezes o #Tempo_do_evento, a #Finalidade_do_evento, ou o #Local_do_evento são mencionados sem a menção explícita do #Evento."
339,Adequação,"Este Frame está preocupado com a avaliação de um #Avaliado como um ser adequado para um #Propósito ou #Usuário, pressupondo algumas escolhas que está sendo feitas sobre as quais o #Avaliado usa para o #Propósito ou #Usuário.  Uma UL como adequado.a, então, implica que dado um #Propósito ou /#Usuário em particular, o #Avaliado é um que deve ser escolhido.  O #Avaliado pode ser considerado adequado em um #Grau maior ou menor. Este frame tem algumas similaridades com o frame de compatibilidade onde dois itens são avaliados com respeito a sua compatibilidade com outro contra um ponto de referência."
340,Avaliação_de_comportamento_social,"Nesse frame o #Comportamento é julgado pelo falante (ou, em alguns casos, por um #Juiz separado) de acordo com padrões sociais pré-existentes. Um #Indivíduo que está envolvido com o #Comportamento recebe a mesma avaliação que o #Comportamento. Esse é um frame abstrato que codifica o relacionamento entre frames tais quais Propriedade_mental, Sociabilidade, Avaliação_de_interação_social, Mesquinhez e Volubilidade. "
341,Avaliação_de_moralidade,Neste frame um #Avaliado é descrito por um #Avaliador (normalmente implícito) com relação à moralidade ou retidão de seu #Comportamento.
342,Avaliação_de_interação_social,Neste frame um #Avaliado é julgado por um #Juiz (normalmente implícito) como sendo de um certo caráter baseado por seu #Comportamento com relação a outros seres humanos; uma #Parte_afetadda específica pode ser mencionada com o #Grau no qual o #Avaliado se comporta. O #Comportamento em si pode ser mencionado com o entendimento de que estes comportamentos caracterizam uma propriedade do #Avaliado não mencionado. O #Comportamento do #Avaliado pode estar no contexto de um #Tópico.
343,Tópico,Uma extensão do discurso linguístico ou um #Texto cuja produção do #Comunicador está relacionada.
344,Arriscar,"Um #Agente realiza uma #Ação que é considerada imprudente. Esse frame é diferente da Tentar em que o perigo que o #Agente se coloca executando a #Ação é perfilado. O perigo não é explicado, mas geralmente a #Ação tem uma possibilidade ou probabilidade de causar dano físico ou social ao #Agente."
345,Dificuldade,"Um #Experienciador tem facilidade ou dificuldade ao realizar uma #Atividade. A facilidade ou dificuldade associada à #Atividade parece, geralmente, estar associada a um participante proeminente. No entanto, nós consideramos que esta impressão é devido à sintaxe e à pragmática das construções,e não empregamos EFs especiais para tais participantes. O #Grau de facilidade ou dificuldade é geralmente especificado como um conjunto de #Circunstâncias. O #Parâmetro pode ser mencionado, indicando como a #Atividade é julgada como sendo fácil ou difícil."
346,Avaliação_de_justiça,"Nesse frame, uma #Ação é avaliada em relação a quão justa, justa ou eqüitativamente a #Ação afeta a #Parte_afetada. Um #Ator também pode ser identificado, que realiza a #Ação e pode ser caracterizado como justo, injusto, etc. com base em como essas ações afetam a #Parte_afetada. Os #Motivos também podem ser identificados."
347,Inclinação,"Devido a propriedades/forças internas, uma #Entidade é inclinada a um determinado #Comportamento, que pode ser o de realizar uma ação ou manter um estado. A força subjacente é vista como estando além do controle da #Entidade. O #Grau no qual a #Entidade está inclinada ao #Comportamento pode ser especificado, assim como as #Bases da inclinação."
348,Correr_risco,"Um #Protagonista é descrito como sendo exposto a uma situação potencialmente perigosa que pode acabar em um #Resultado_ruim para si mesmo.   Um #Recurso que está em perigo de perda pode estar no lugar do #Resultado_ruim. Não há implicação que o #Protagonista expõe intencionalmente a si mesmo a uma situação arriscada. O #Protagonista pode estar tentando alcançar algum propósito, que envolve estar em uma situação perigosa. A #Severidade do risco envolvido também pode ser expressada. "
349,Vetor_tempo,"Um #Evento é identificado como ocorrendo em uma #Distância específica e em uma #Direção em particular a partir do #Evento_de_referência. As unidades lexicais incorporam a #Direção e, em alguns casos, o #Evento_de_referência. Esse quadro se baseia no frame Direção, especificando ainda mais o Domínio como Tempo. Este frame receberá algumas das unidades lexicais encontradas atualmente em Tempo_relativo."
350,Costume,Um #Comportamento é classificado como enraizado por um #Protagonista ou uma #Sociedade. O #Comportamento pode estar associado a um #Domínio específico de experiência e descrito com um #Descritor. Isso indica que o #Comportamento é comumente executado pelo #Protagonista ou pelos membros da #Sociedade.
351,Causar_iniciar,"Um #Causa, animada ou inanimada, faz com que um processo, o #Efeito, comece."
352,Contrição,"Um #Experienciador se sente mal sobre uma escolha, uma #Ação, ou uma falha de fazer alguma coisa, que ele agora considera ter cometido um erro. O estado emocional do #Experienciador pode ser expresso em gestos ou expressões faciais, ou seja, um #Expressor."
353,Causar_mudança_de_consistência,"Nesse frame, um #Agente ou uma #Causa muda a consistência de um #Paciente de um #Estado_inicial para um #Resultado. Isso pode ocorrer sob certas #Circunstâncias para uma #Finalidade ou uma #Explicação em uma determinada #Maneira. Um #Agente_de_mudança também pode ser usado. Observe que esse frame contrasta com Causar_mudança_de_fase em que esse frame descreve a causalidade de uma alteração em #Paciente em uma fase específica."
354,Experienciar_ferimento_corporal,"Um #Experienciador sofre um ferimento em uma #Parte_do_corpo, apesar de, em alguns casos, nenhuma parte específica ser mencionada. Geralmente, uma #Entidade_lesionadora na qual o #Experienciador se machuca é mencionada."
355,Substância_por_fase,"Neste frame, um paciente está em um estado provocado após uma mudança de fase. Essa pode ser sua fase característica ou indicar que ela é retornada ao seu estado característico."
356,Ingerir_substância,"Nesse frame, um #Ingestor leva uma #Substância para dentro de seu corpo. O #Dispositivo_de_fornecimento pode aparecer como um objeto direto."
357,Prisão,"Esse frame lida com #Instituições_penais. Elas são administrados por um #Operador e podem ser destinadas a manter certos tipos de presos.  As #Instituições_penais podem ter um nome especial, e sua localização também pode ser indicada. "
358,Expiação,Um #Agente cometeu um #Erro no passado e está fazendo #Reparações. O #Grau em que as #Reparações são adequadas também pode ser expresso.
359,Intoxicantes,"Um #Intoxicante é ingerido para atingir um estado alterado de consciência. Um #Tipo ou #Descritor também podem ser indicados.
 
"
360,Assistência,Um #Ajudante beneficia uma #Parte_beneficiada tornando possível o culminar de uma #Meta que a #Parte_beneficiada tem.  Uma #Entidade_focal que está envolvida em alcançar a #Meta poderá substituí-la.
361,Ser_obrigado,"Sob alguma #Condição, geralmente implícita, uma #Parte_responsável deve realizar alguma  #Obrigação.  Se a #Obrigação não se cumpre, pode haver #Consequências indesejáveis, que podem ou não ser ditas."
362,Marca_corporal,"Neste frame, uma #Marca_corporal é apresentada no corpo de um #Possuidor. Ela pode estar localizada em uma #Região e ter um #Descritor. Uma #Causa também pode ser indicada. Isso pode ser uma condição temporária ou permanente."
363,Impulso_biológico," Um #Experienciador está em um #Estado em que um impulso biológico está sinalizando a necessidade de realizar uma determinada ação, como comer, beber, parar de fazer esforço, dormir, regurgitar ou ter relações sexuais. #Duração, #Tempo, #Lugar, ou #Grau de intensidade associados com a ocorrência do desejo também podem ser indicados. Nesse frame, o #Experienciador não necessariamente quer executar a ação que atenderia ao desejo, e não há foco específico associado ao desejo."
364,Causar_impacto,Um #Agente faz com que um #Impactador faça contato súbito e forçado com um #Impactado ou manipule dois (ou mais) #Impactadores para que eles façam contato forçado mútuo.
365,Sentir,"Nesse frame, um #Experienciador experimenta uma #Emoção ou está em um #Estado_emocional. Também pode haver uma #Avaliação do estado interno de experiência."
366,Conter,"Nesse frame, um #Recipiente mantém dentro de seus limites físicos os #Conteúdos."
368,Louvabilidade,"O #Comportamento de um #Avaliado é descrito em termos da reação que merece de alguém, como elogios, culpa ou admiração."
369,Reparação,"As palavras neste frame descrevem o processo de reparação de algumas ações (injustas) (o #Dano) cometidas pelo #Infrator. Nesse processo, para apaziguar a #Parte_prejudicada ou para seguir leis ou costumes, o #Infrator realiza alguma #Ação_de_benefício para a #Parte_prejudicada ou concede à #Parte_prejudicada algum #Presente."
370,Perdão_judicial,Um #Juiz abstém-se de impor ou exigir uma punição para um #Avaliado que cometeu um #Delito.
371,Primeiro_na_classificação,"Um #Item está localizado na extremidade superior de uma escala de importância ou classificação social (ou algum outro #Atributo) em comparação com outros membros de um #Conjunto_de_contraste (geralmente, implícito) que, de outra forma, é semelhante, em tipo, ao #Item. Muitas vezes, os limites do #Conjunto_de_contraste são determinados por uma expressão dos #Limites_de_consideração."
372,Inovar,Um #Pensador introduz uma #Nova_ideia na sociedade.
373,Relações_entre_palavras,"Uma unidade linguística,#Signo_1, tem uma relação com outra unidade linguística, #Signo_2. Essa relação pode ser semântica, fonológica, ortográfica ou de natureza distributiva. O parâmetro de acordo com o qual os dois signos estão ajustados em relação um ao outro é incorporado ao significado das palavras-alvo neste frame. Quando a relação é simétrica, as duas unidades linguísticas podem ser expressas em conjunto, os #Signos. Senão, eles têm que ser expressos separadamente. Normalmente, supõe-se que uma unidade linguística tem exatamente um significado, mas no caso em que isso não ocorre, um conjunto de #Circunstâncias pode ser especificado, o que ajuda a selecionar o sentido relevante. "
